wall_time_s,cf_timestamp_ms,state_x_m,state_y_m,state_z_m,roll_deg,pitch_deg,yaw_deg,battery_v
21.987966299057007,674768,0.4282507598400116,0.1630750596523285,0.11252055317163467,,,,
21.987966299057007,674769,,,,0.21553263068199158,-0.6013076901435852,-2.294196128845215,
22.192719221115112,674968,0.4303630292415619,0.15823641419410706,0.10095953941345215,,,,
22.192719221115112,674969,,,,-0.3559166491031647,-0.9614778757095337,-8.865407943725586,
22.287060976028442,675071,,,,,,,3.552492618560791
22.396275758743286,675168,0.4378332495689392,0.15606732666492462,0.10292551666498184,,,,
22.396275758743286,675169,,,,-0.1091521754860878,0.031468715518713,-18.993249893188477,
22.585127592086792,675368,0.44223132729530334,0.1471555531024933,0.11939040571451187,,,,
22.600799560546875,675369,,,,-0.24567481875419617,-0.002990460954606533,-30.707422256469727,
22.790196895599365,675568,0.4395217001438141,0.13938914239406586,0.119205541908741,,,,
22.790196895599365,675569,,,,-0.26920148730278015,-0.09062471240758896,-42.849632263183594,
22.790196895599365,675571,,,,,,,3.5577712059020996
22.994340419769287,675768,0.43687954545021057,0.13262024521827698,0.09718597680330276,,,,
22.994340419769287,675769,,,,-0.47002696990966797,-0.5291763544082642,-55.4515495300293,
23.19875454902649,675968,0.4406302273273468,0.13208405673503876,0.10226278007030487,,,,
23.19875454902649,675969,,,,0.07270853966474533,-0.02310357056558132,-68.52928924560547,
23.29288649559021,676071,,,,,,,3.552492618560791
23.387130975723267,676168,0.43519651889801025,0.12456945329904556,0.10823536664247513,,,,
23.387130975723267,676169,,,,-0.28375041484832764,-0.4302825629711151,-80.91609191894531,
23.59117078781128,676368,0.4366976320743561,0.11574260145425797,0.11665774136781693,,,,
23.59117078781128,676369,,,,-0.157041996717453,0.49707943201065063,-89.51039123535156,
23.79627251625061,676568,0.4415857195854187,0.11153999716043472,0.10104495286941528,,,,
23.79627251625061,676569,,,,-0.19000796973705292,0.4680872857570648,-93.09901428222656,
23.79627251625061,676571,,,,,,,3.552492618560791
23.985377311706543,676768,0.4482457935810089,0.11439322680234909,0.08882634341716766,,,,
24.001036405563354,676769,,,,0.4432113766670227,-0.07495773583650589,-94.57723236083984,
24.189800024032593,676968,0.4522910416126251,0.11654909700155258,0.10353731364011765,,,,
24.189800024032593,676969,,,,0.11379531025886536,-0.0076418183743953705,-94.58598327636719,
24.302032947540283,677071,,,,,,,3.5630500316619873
24.3950138092041,677168,0.4556797444820404,0.12133558839559555,0.10284214466810226,,,,
24.3950138092041,677169,,,,0.19541408121585846,-0.21222081780433655,-93.72733306884766,
24.58732795715332,677368,0.4570368230342865,0.12523578107357025,0.08862613141536713,,,,
24.59938097000122,677369,,,,0.23363736271858215,-1.535780906677246,-92.3172378540039,
24.78808617591858,677568,0.4563606083393097,0.1163656935095787,0.10736677050590515,,,,
24.78808617591858,677569,,,,-0.24191848933696747,-0.8488737344741821,-91.49032592773438,
24.80555009841919,677571,,,,,,,3.568328619003296
24.993237018585205,677768,0.46135058999061584,0.10642990469932556,0.1058538630604744,,,,
24.993237018585205,677769,,,,-0.1460200548171997,-0.026194389909505844,-90.9237289428711,
25.198218822479248,677968,0.4656807482242584,0.09955474734306335,0.09985038638114929,,,,
25.198218822479248,677969,,,,0.5425181984901428,-0.25016501545906067,-90.2425765991211,
25.292393684387207,678071,,,,,,,3.5630500316619873
25.388933420181274,678168,0.46918782591819763,0.09159643948078156,0.10260888189077377,,,,
25.388933420181274,678169,,,,0.2581515610218048,-0.3015691637992859,-89.99186706542969,
25.59096074104309,678368,0.4732261598110199,0.08287366479635239,0.10071846097707748,,,,
25.59096074104309,678369,,,,0.06783298403024673,-0.2651946246623993,-90.2728500366211,
25.789673566818237,678568,0.4772990942001343,0.07396626472473145,0.09194257855415344,,,,
25.789673566818237,678569,,,,0.537894606590271,-0.4314134418964386,-90.71310424804688,
25.802210092544556,678571,,,,,,,3.552492618560791
25.997180461883545,678768,0.4777751863002777,0.06338529288768768,0.09926490485668182,,,,
25.997180461883545,678769,,,,0.19528058171272278,0.21587683260440826,-91.8198013305664,
26.190847635269165,678968,0.47673162817955017,0.05461025610566139,0.10514625906944275,,,,
26.190847635269165,678969,,,,-0.08877631276845932,-0.2010284960269928,-93.14239501953125,
26.296610593795776,679071,,,,,,,3.5630500316619873
26.390910625457764,679168,0.4746147394180298,0.04439778998494148,0.09958263486623764,,,,
26.390910625457764,679169,,,,-0.14545530080795288,-0.30369651317596436,-93.44085693359375,
26.594914436340332,679368,0.47378888726234436,0.03358877822756767,0.09496033191680908,,,,
26.594914436340332,679369,,,,-0.03847206383943558,0.25360047817230225,-93.2770767211914,
26.791378259658813,679568,0.47178915143013,0.02476803958415985,0.10362561047077179,,,,
26.791378259658813,679569,,,,0.18500809371471405,-0.1928081214427948,-92.7386474609375,
26.799490451812744,679571,,,,,,,3.5630500316619873
26.991992235183716,679768,0.4675843119621277,0.01487270463258028,0.10015206038951874,,,,
26.991992235183716,679769,,,,-0.05125575140118599,0.1956028938293457,-91.53865051269531,
27.193885326385498,679968,0.4630962610244751,0.006635372526943684,0.09077999740839005,,,,
27.193885326385498,679969,,,,0.11314215511083603,-0.4188365638256073,-90.9310531616211,
27.292705535888672,680071,,,,,,,3.5630500316619873
27.39921998977661,680168,0.4576517343521118,-0.0054162307642400265,0.09875497967004776,,,,
27.39921998977661,680169,,,,-0.8538030385971069,0.2693723738193512,-91.689453125,
27.59314227104187,680368,0.4567294716835022,-0.015306607820093632,0.09507650882005692,,,,
27.59314227104187,680369,,,,-0.21821950376033783,-0.1273592859506607,-92.27336120605469,
27.79359459877014,680568,0.45642703771591187,-0.025331420823931694,0.10653369873762131,,,,
27.79359459877014,680569,,,,-0.2587336003780365,-0.1713307797908783,-92.08948516845703,
27.79359459877014,680571,,,,,,,3.5577712059020996
27.996981143951416,680768,0.45795586705207825,-0.035288743674755096,0.0991467610001564,,,,
27.996981143951416,680769,,,,-0.0550587922334671,-0.07732255011796951,-91.71283721923828,
28.19434952735901,680968,0.4600994884967804,-0.0452626496553421,0.09803135693073273,,,,
28.201370000839233,680969,,,,0.37309932708740234,-0.20429536700248718,-91.86940002441406,
28.296086072921753,681071,,,,,,,3.552492618560791
28.394891500473022,681168,0.46205800771713257,-0.056937091052532196,0.09733670949935913,,,,
28.394891500473022,681169,,,,0.19200032949447632,0.06563762575387955,-92.27193450927734,
28.595233917236328,681368,0.4627593457698822,-0.06406862288713455,0.10245521366596222,,,,
28.595233917236328,681369,,,,0.13761697709560394,0.8652217984199524,-92.64347076416016,
28.795923709869385,681568,0.4629218876361847,-0.0634625256061554,0.10508283972740173,,,,
28.798522233963013,681569,,,,0.19675225019454956,0.4496864080429077,-92.33470916748047,
28.798522233963013,681571,,,,,,,3.5630500316619873
28.997071266174316,681768,0.461063027381897,-0.057963188737630844,0.09434989839792252,,,,
28.997071266174316,681769,,,,0.17793971300125122,-0.226779505610466,-91.79985809326172,
29.1985182762146,681968,0.45697543025016785,-0.055462680757045746,0.10073460638523102,,,,
29.1985182762146,681969,,,,-0.31142958998680115,-0.46485576033592224,-91.34503173828125,
29.29794430732727,682071,,,,,,,3.552492618560791
29.3970685005188,682168,0.45637083053588867,-0.056284841150045395,0.0951695516705513,,,,
29.398090600967407,682169,,,,-0.6173134446144104,-0.4424734115600586,-90.9937515258789,
29.58521795272827,682368,0.460605651140213,-0.05994509533047676,0.1013309434056282,,,,
29.598257541656494,682369,,,,-0.09164360165596008,-0.8198031783103943,-88.68694305419922,
29.798850297927856,682568,0.4628636837005615,-0.06816761195659637,0.09700851887464523,,,,
29.798850297927856,682569,,,,0.11482153087854385,-0.5082297921180725,-81.25373077392578,
29.798850297927856,682571,,,,,,,3.5472140312194824
29.99925661087036,682768,0.46490758657455444,-0.07867640256881714,0.10404020547866821,,,,
29.99925661087036,682769,,,,0.12533186376094818,-0.03775034844875336,-70.54528045654297,
30.199869394302368,682968,0.46451354026794434,-0.08895643055438995,0.10907440632581711,,,,
30.199869394302368,682969,,,,-0.4744682013988495,0.10069809854030609,-58.75394058227539,
30.299975872039795,683071,,,,,,,3.552492618560791
30.38666343688965,683168,0.4632440507411957,-0.0974406823515892,0.1045231893658638,,,,
30.40271496772766,683169,,,,-0.5642843842506409,-0.6820515990257263,-46.42987060546875,
30.591547966003418,683368,0.4708392322063446,-0.10766670852899551,0.10746116936206818,,,,
30.600606441497803,683369,,,,-0.28302040696144104,-0.39642998576164246,-33.851707458496094,
30.780560970306396,683568,0.48114264011383057,-0.11811750382184982,0.10646715760231018,,,,
30.796197652816772,683569,,,,-0.1968895047903061,0.2761707901954651,-21.561046600341797,
30.796197652816772,683571,,,,,,,3.5472140312194824
30.98487663269043,683768,0.49061110615730286,-0.12705865502357483,0.1086246594786644,,,,
30.98487663269043,683769,,,,-0.6744133234024048,0.7210437655448914,-9.36587905883789,
