time_s,x_m,y_m,z_m,original_target_x_m,original_target_y_m,selected_target_x_m,selected_target_y_m,target_type,proposed_speed_mps,executed_speed_mps,intervention,reason,current_clearance_m,direct_predicted_clearance_m,safe_predicted_clearance_m,adaptive_speed_mps,risk_score,avoid_active,avoid_obstacle
1.3125,-0.9952007407741772,0.09769054254908884,0.30095898415844374,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6854951236387894,0.12348102030796773,0.18948829801294884,0.34,0.0,1,O1
1.3333333333333333,-0.9934575083867592,0.0975707864296658,0.30098133492280543,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.6837556743959614,0.12178378876971505,0.18820087046487946,0.34,0.0,1,O1
1.3541666666666667,-0.9916336439155403,0.09742644530102758,0.3010085737571013,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.6819363134716889,0.12001124242345287,0.18687555661937508,0.34,0.0,1,O1
1.375,-0.9897233129555545,0.09727937336408535,0.3010359799857837,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6800306358673954,0.11815489400434045,0.1854972361692113,0.34,0.0,1,O1
1.3958333333333333,-0.9877687619448962,0.09710398461085029,0.3010665027701638,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6780815747953084,0.11625979266840694,0.18411313848309738,0.34,0.0,1,O1
1.4166666666666667,-0.9858188595598774,0.09686793732813856,0.3011037946803946,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.6761388989393023,0.1143785140587105,0.18277597898586492,0.34,0.0,1,O1
1.4375,-0.9838735342941735,0.0965881569335055,0.3011405736334116,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6742021251423579,0.11250893992512015,0.1814730431725868,0.34,0.0,1,O1
1.4583333333333333,-0.9819250222012473,0.09628856749297776,0.3011796884671017,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.6722628638814067,0.11064033342576554,0.1801838821412823,0.34,0.0,1,O1
1.4791666666666667,-0.9800060304887163,0.09594406226683419,0.3012160849667823,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6703545620925182,0.10880846394745583,0.17894533129220777,0.34,0.0,1,O1
1.5,-0.9781479175060648,0.09552039757119113,0.30125359817661246,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6685096403812718,0.10704924429893617,0.17779463731399772,0.34,0.0,1,O1
1.5208333333333333,-0.9763336648245903,0.0950309020204438,0.3012896629924842,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6667108209503193,0.10534449112195257,0.17670515688541263,0.34,0.0,1,O1
1.5416666666666667,-0.9745405183467588,0.09449516729101896,0.3013248028974645,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6649348840284637,0.10366942693222078,0.17564485907547958,0.34,0.0,1,O1
1.5625,-0.9727954845936017,0.09389481638586633,0.3013643447626771,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.33999999999999997,1,guided_smooth_avoidance,0.6632095055811414,0.10205357491658515,0.17464190068064558,0.34,0.0,1,O1
1.5833333333333333,-0.9711352152956674,0.09321713465657355,0.3013998610297938,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6615718858838014,0.10053514289195806,0.17372755572158624,0.34,0.0,1,O1
1.6041666666666667,-0.9695503303544193,0.09249751032790525,0.3014361839195848,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6600116651134919,0.0990998984616788,0.1728719458600689,0.34,0.0,1,O1
1.625,-0.9680216117335557,0.09177697110488166,0.3014683191844638,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.3400000000000001,1,guided_smooth_avoidance,0.6585083363186833,0.09772275898265873,0.17203798883205643,0.34,0.0,1,O1
1.6458333333333333,-0.9665576401764852,0.09104603431412629,0.3015016317351799,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6570708120227579,0.09641356203917753,0.17123838156190976,0.34,0.0,1,O1
1.6666666666666667,-0.9651531597313167,0.0902859334687111,0.30153396870162064,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6556945504107375,0.09517028453142792,0.17047808785793608,0.34,0.0,1,O1
1.6875,-0.9637760706664903,0.0895247886699285,0.30156579192955746,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.654346505914408,0.09395710727004328,0.1697171094272105,0.34,0.0,1,O1
1.7083333333333333,-0.9624136700075705,0.08879711987957163,0.3016033756705521,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6530126634579436,0.09275575409156958,0.16893087101151474,0.34,0.0,1,O1
1.7291666666666667,-0.9610688487699776,0.08808657550950726,0.30163882540436926,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6516964605736352,0.09157160926871863,0.1681344336858566,0.34,0.0,1,O1
1.75,-0.9597119236226193,0.08736761721531111,0.30167712511073985,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6503692193456319,0.09038023755311544,0.16731993396081976,0.34,0.0,1,O1
1.7708333333333333,-0.9583103913781876,0.08666126966620945,0.3017141307084663,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.6489976265417767,0.08914648761516725,0.16645324642075002,0.34,0.0,1,O1
1.7916666666666667,-0.9568791646322331,0.08599441035964968,0.3017533410297161,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.33999999999999997,1,guided_smooth_avoidance,0.6475954225008944,0.08787995709253724,0.16553683589565835,0.34,0.0,1,O1
1.8125,-0.9554391222170997,0.08534364429561309,0.30179446716061464,1.9,-0.04,-0.45,-0.06,avoidance,0.34,0.34,1,guided_smooth_avoidance,0.646184372577738,0.08660498172608597,0.16460379776935566,0.34,0.0,1,O1
