time_s,x_m,y_m,z_m,nearest_obstacle,distance_to_obstacle_center_m,nearest_clearance_m,current_clearance_m,proximity_risk,original_target_x_m,original_target_y_m,selected_target_x_m,selected_target_y_m,target_type,proposed_speed_mps,executed_speed_mps,adaptive_speed_mps,speed_reduction_mps,speed_reduction_ratio,intervention,reason,direct_predicted_clearance_m,safe_predicted_clearance_m,risk_score,avoid_active,avoid_obstacle
26.145833333333332,1.1328166831876618,0.007363264529932804,0.3450893778932294,O3,0.16193157842596032,0.001931578425960312,0.001931578425960312,0.9903421078701985,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.005644598504848608,0.005644598504848608,0.0643554014951514,0,none
26.166666666666668,1.13426447612614,0.007381719118772772,0.3451254276000499,O3,0.1631106848211383,0.0031106848211382987,0.0031106848211382987,0.9844465758943085,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.005690228354052723,0.005690228354052723,0.06430977164594728,0,none
26.1875,1.1356723902142472,0.007327884906103076,0.3451590806273398,O3,0.1643019122908295,0.0043019122908294904,0.0043019122908294904,0.9784904385458526,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.00569297591108886,0.00569297591108886,0.06430702408891115,0,none
26.208333333333332,1.137067776637987,0.007221170705046095,0.34519626328752095,O3,0.16551581966030715,0.005515819660307147,0.005515819660307147,0.9724209016984643,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.0056788840218565395,0.0056788840218565395,0.06432111597814347,0,none
26.229166666666668,1.1384331259238853,0.007048232133955257,0.34523009327154186,O3,0.16674459962014174,0.0067445996201417335,0.0067445996201417335,0.9662770018992913,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.005639967727169459,0.005639967727169459,0.06436003227283055,0,none
26.25,1.1397467050846575,0.006798884981664894,0.34526515292800924,O3,0.16797496665479403,0.007974966654794025,0.007974966654794025,0.9601251667260299,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.005569217970361362,0.005569217970361362,0.06443078202963864,0,none
26.270833333333332,1.1410348060486013,0.0065156587556214115,0.34529893111028076,O3,0.16920442835535365,0.00920442835535365,0.00920442835535365,0.9539778582232318,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.005451995560646433,0.005451995560646433,0.06454800443935357,0,none
26.291666666666668,1.1423328745663286,0.006251493154704812,0.3453362577509767,O3,0.17043306521340448,0.01043306521340448,0.01043306521340448,0.9478346739329776,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.005336123393703818,0.005336123393703818,0.06466387660629619,0,none
26.3125,1.1436312218064637,0.00601031409479762,0.345377143365646,O3,0.17165077609546708,0.01165077609546708,0.01165077609546708,0.9417461195226646,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.005243380775265705,0.005243380775265705,0.0647566192247343,0,none
26.333333333333332,1.1449153754794412,0.005781899202945382,0.3454135218077166,O3,0.17285113990989873,0.012851139909898723,0.012851139909898723,0.9357443004505064,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.005167594894833899,0.005167594894833899,0.06483240510516611,0,none
26.354166666666668,1.1462198968641901,0.005587555643380162,0.3454529135082909,O3,0.1740516242049072,0.014051624204907187,0.014051624204907187,0.9297418789754641,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.005121557063312715,0.005121557063312715,0.06487844293668729,0,none
26.375,1.1475890493801038,0.005444455130064687,0.3454906645615574,O3,0.1752805709785687,0.015280570978568692,0.015280570978568692,0.9235971451071565,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.005093558195093911,0.005093558195093911,0.0649064418049061,0,none
26.395833333333332,1.1490226747141203,0.005320025828264492,0.34553041624032804,O3,0.17655609615108458,0.01655609615108458,0.01655609615108458,0.9172195192445771,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.005053100987621878,0.005053100987621878,0.06494689901237813,0,none
26.416666666666668,1.1505133432944534,0.005175711192927077,0.34556630548083145,O3,0.17789297978684027,0.017892979786840263,0.017892979786840263,0.9105351010657987,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.00501623694218048,0.00501623694218048,0.06498376305781953,0,none
26.4375,1.1520787279423914,0.005024521618373522,0.34560282204976867,O3,0.1792994171390267,0.019299417139026692,0.019299417139026692,0.9035029143048665,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.004992437591003873,0.004992437591003873,0.06500756240899613,0,none
26.458333333333332,1.153717465610916,0.004888163843072652,0.34564360909957803,O3,0.18076316165354409,0.020763161653544082,0.020763161653544082,0.8961841917322796,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.004995582739731108,0.004995582739731108,0.0650044172602689,0,none
26.479166666666668,1.1554076173053656,0.004741002451624348,0.345681324697702,O3,0.18227946711149998,0.022279467111499973,0.022279467111499973,0.8886026644425001,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.004953730978785403,0.004953730978785403,0.0650462690212146,0,none
26.5,1.1571528209598387,0.0045518172086432785,0.34572115961505,O3,0.18386779145300944,0.023867791453009435,0.023867791453009435,0.8806610427349528,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.004893447042508908,0.004893447042508908,0.0651065529574911,0,none
26.520833333333332,1.1589595917185056,0.004340560452732356,0.3457573476636841,O3,0.185523260465666,0.025523260465665998,0.025523260465665998,0.87238369767167,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.004842394936458938,0.004842394936458938,0.06515760506354107,0,none
26.541666666666668,1.1607902437353017,0.0041354198991602874,0.3457952727726703,O3,0.18719914582702574,0.027199145827025734,0.027199145827025734,0.8640042708648713,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.004816198806476851,0.004816198806476851,0.06518380119352316,0,none
26.5625,1.1626077022933372,0.003917949347633622,0.3458320941465241,O3,0.18887304016900475,0.028873040169004743,0.028873040169004743,0.8556347991549763,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.004733988601133693,0.004733988601133693,0.06526601139886631,0,none
26.583333333333332,1.164422709204045,0.003665296250885627,0.34587088687029105,O3,0.19056548073674714,0.03056548073674714,0.03056548073674714,0.8471725963162643,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.004642200421569903,0.004642200421569903,0.0653577995784301,0,none
26.604166666666668,1.1662500190727687,0.0034047497073560165,0.34591439898965204,O3,0.19227509256477943,0.03227509256477942,0.03227509256477942,0.8386245371761029,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.0045671540471200756,0.0045671540471200756,0.06543284595287993,0,none
26.625,1.168053598494524,0.0031699778618847776,0.3459551311999829,O3,0.1939537706625642,0.03395377066256419,0.03395377066256419,0.830231146687179,1.9,-0.04,1.9,-0.04,original,0.34,0.34,0.34,0.0,0.0,0,no_supervisor,0.004521595037228737,0.004521595037228737,0.06547840496277127,0,none
